SCIENTIFIC_NAME,TAXON_TERM_ID,TAXON_NAME_ID,CLASSIFICATION_ID,TERM,TERM_TYPE,SOURCE,GN_SCORE,POSITION_IN_CLASSIFICATION,LASTDATE,MATCH_TYPE
Abelichnus,927515812,11820791,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4129647,Abelichnus,canonical name,Open Tree of Life Reference Taxonomy,,,{ts '2019-04-02 11:56:59'},
Abelichnus,927515802,11820791,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4129647,Gnathostomata,superclass,Open Tree of Life Reference Taxonomy,0.75,11,{ts '2019-04-02 11:56:59'},Exact match
Abelichnus,927515803,11820791,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4129647,Teleostomi,no rank,Open Tree of Life Reference Taxonomy,0.75,12,{ts '2019-04-02 11:56:59'},Exact match
Abelichnus,927515804,11820791,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4129647,Euteleostomi,no rank,Open Tree of Life Reference Taxonomy,0.75,13,{ts '2019-04-02 11:56:59'},Exact match
Abelichnus,927515805,11820791,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4129647,Sarcopterygii,class,Open Tree of Life Reference Taxonomy,0.75,14,{ts '2019-04-02 11:56:59'},Exact match
Abelichnus,927515806,11820791,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4129647,Dipnotetrapodomorpha,no rank,Open Tree of Life Reference Taxonomy,0.75,15,{ts '2019-04-02 11:56:59'},Exact match
Abelichnus,927515807,11820791,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4129647,Tetrapoda,superclass,Open Tree of Life Reference Taxonomy,0.75,16,{ts '2019-04-02 11:56:59'},Exact match
Abelichnus,927515862,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Averostra,unranked clade,The Paleobiology Database,0.75,38,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515870,11820791,1|2|148|11905117|1448|12606|116242|1140185,Animalia,kingdom,The Interim Register of Marine and Nonmarine Genera,0.75,2,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515871,11820791,1|2|148|11905117|1448|12606|116242|1140185,Chordata,phylum,The Interim Register of Marine and Nonmarine Genera,0.75,3,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515872,11820791,1|2|148|11905117|1448|12606|116242|1140185,Vertebrata,subphylum,The Interim Register of Marine and Nonmarine Genera,0.75,4,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515873,11820791,1|2|148|11905117|1448|12606|116242|1140185,Reptilia,class,The Interim Register of Marine and Nonmarine Genera,0.75,5,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515874,11820791,1|2|148|11905117|1448|12606|116242|1140185,Archosauria,order,The Interim Register of Marine and Nonmarine Genera,0.75,6,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515875,11820791,1|2|148|11905117|1448|12606|116242|1140185,Archosauria,family,The Interim Register of Marine and Nonmarine Genera,0.75,7,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515876,11820791,1|2|148|11905117|1448|12606|116242|1140185,Abelichnus,genus,The Interim Register of Marine and Nonmarine Genera,0.75,8,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515877,11820791,1|2|148|11905117|1448|12606|116242|1140185,"Abelichnus Calvo, 1991",name string,The Interim Register of Marine and Nonmarine Genera,,,{ts '2019-04-02 11:56:59'},
Abelichnus,927515878,11820791,1|2|148|11905117|1448|12606|116242|1140185,Abelichnus,canonical name,The Interim Register of Marine and Nonmarine Genera,,,{ts '2019-04-02 11:56:59'},
Abelichnus,927515820,11820791,1|44|358|4821470,Chordata,phylum,GBIF Backbone Taxonomy,0.75,2,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515821,11820791,1|44|358|4821470,Reptilia,class,GBIF Backbone Taxonomy,0.75,3,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515822,11820791,1|44|358|4821470,Abelichnus,genus,GBIF Backbone Taxonomy,0.75,4,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515823,11820791,1|44|358|4821470,"Abelichnus Calvo, 1991",name string,GBIF Backbone Taxonomy,,,{ts '2019-04-02 11:56:59'},
Abelichnus,927515824,11820791,1|44|358|4821470,Abelichnus,canonical name,GBIF Backbone Taxonomy,,,{ts '2019-04-02 11:56:59'},
Abelichnus,927515825,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Eucarya,unranked clade,The Paleobiology Database,0.75,1,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515826,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Opisthokonta,unranked clade,The Paleobiology Database,0.75,2,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515827,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Metazoa,subkingdom,The Paleobiology Database,0.75,3,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515828,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Eumetazoa,unranked clade,The Paleobiology Database,0.75,4,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515829,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Triploblastica,unranked clade,The Paleobiology Database,0.75,5,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515830,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Nephrozoa,unranked clade,The Paleobiology Database,0.75,6,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515831,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Deuterostomia,unranked clade,The Paleobiology Database,0.75,7,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515832,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Chordata,unranked clade,The Paleobiology Database,0.75,8,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515833,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Vertebrata,unranked clade,The Paleobiology Database,0.75,9,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515834,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Gnathostomata,unranked clade,The Paleobiology Database,0.75,10,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515835,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Osteichthyes,unranked clade,The Paleobiology Database,0.75,11,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515836,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Sarcopterygii,superclass,The Paleobiology Database,0.75,12,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515837,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Dipnotetrapodomorpha,subclass,The Paleobiology Database,0.75,13,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515838,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Tetrapodomorpha,subclass,The Paleobiology Database,0.75,14,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515839,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Tetrapoda,unranked clade,The Paleobiology Database,0.75,15,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515840,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Reptiliomorpha,unranked clade,The Paleobiology Database,0.75,16,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515841,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Anthracosauria,unranked clade,The Paleobiology Database,0.75,17,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515842,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Batrachosauria,unranked clade,The Paleobiology Database,0.75,18,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515843,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Cotylosauria,unranked clade,The Paleobiology Database,0.75,19,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515844,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Amniota,unranked clade,The Paleobiology Database,0.75,20,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515845,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Sauropsida,unranked clade,The Paleobiology Database,0.75,21,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515846,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Reptilia,class,The Paleobiology Database,0.75,22,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515861,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Neotheropoda,unranked clade,The Paleobiology Database,0.75,37,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515847,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Eureptilia,unranked clade,The Paleobiology Database,0.75,23,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515848,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Romeriida,unranked clade,The Paleobiology Database,0.75,24,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515849,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Diapsida,unranked clade,The Paleobiology Database,0.75,25,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515850,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Archosauromorpha,infraclass,The Paleobiology Database,0.75,26,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515851,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Archosauriformes,unranked clade,The Paleobiology Database,0.75,27,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515852,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Crurotarsi,unranked clade,The Paleobiology Database,0.75,28,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515853,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Archosauria,unranked clade,The Paleobiology Database,0.75,29,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515854,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Avemetatarsalia,informal,The Paleobiology Database,0.75,30,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515855,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Ornithodira,unranked clade,The Paleobiology Database,0.75,31,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515788,11820791,45841265|45841266|45841427|45852424|45852566|46082302,Not assigned,family,Catalogue of Life,0.75,5,{ts '2019-04-02 11:56:58'},Exact match
Abelichnus,927515789,11820791,45841265|45841266|45841427|45852424|45852566|46082302,Abelichnus,genus,Catalogue of Life,0.75,6,{ts '2019-04-02 11:56:58'},Exact match
Abelichnus,927515790,11820791,45841265|45841266|45841427|45852424|45852566|46082302,Abelichnus,name string,Catalogue of Life,,,{ts '2019-04-02 11:56:58'},
Abelichnus,927515791,11820791,45841265|45841266|45841427|45852424|45852566|46082302,Abelichnus,canonical name,Catalogue of Life,,,{ts '2019-04-02 11:56:58'},
Abelichnus,927515859,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Saurischia,unranked clade,The Paleobiology Database,0.75,35,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515858,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Dinosauria,unranked clade,The Paleobiology Database,0.75,34,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515857,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Dinosauriformes,unranked clade,The Paleobiology Database,0.75,33,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515856,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Dinosauromorpha,unranked clade,The Paleobiology Database,0.75,32,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515792,11820791,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4129647,Eukaryota,domain,Open Tree of Life Reference Taxonomy,0.75,1,{ts '2019-04-02 11:56:58'},Exact match
Abelichnus,927515793,11820791,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4129647,Opisthokonta,no rank,Open Tree of Life Reference Taxonomy,0.75,2,{ts '2019-04-02 11:56:58'},Exact match
Abelichnus,927515794,11820791,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4129647,Holozoa,no rank,Open Tree of Life Reference Taxonomy,0.75,3,{ts '2019-04-02 11:56:58'},Exact match
Abelichnus,927515795,11820791,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4129647,Metazoa,kingdom,Open Tree of Life Reference Taxonomy,0.75,4,{ts '2019-04-02 11:56:58'},Exact match
Abelichnus,927515808,11820791,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4129647,Amniota,no rank,Open Tree of Life Reference Taxonomy,0.75,17,{ts '2019-04-02 11:56:59'},Exact match
Abelichnus,927515809,11820791,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4129647,Sauropsida,no rank,Open Tree of Life Reference Taxonomy,0.75,18,{ts '2019-04-02 11:56:59'},Exact match
Abelichnus,927515810,11820791,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4129647,Abelichnus,genus,Open Tree of Life Reference Taxonomy,0.75,19,{ts '2019-04-02 11:56:59'},Exact match
Abelichnus,927515811,11820791,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4129647,Abelichnus,name string,Open Tree of Life Reference Taxonomy,,,{ts '2019-04-02 11:56:59'},
Abelichnus,927515814,11820791,11|148|1448|1140185,Chordata,phylum,The Interim Register of Marine and Nonmarine Genera,0.75,2,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515815,11820791,11|148|1448|1140185,Reptilia,class,The Interim Register of Marine and Nonmarine Genera,0.75,3,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515816,11820791,11|148|1448|1140185,Abelichnus,genus,The Interim Register of Marine and Nonmarine Genera,0.75,4,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515817,11820791,11|148|1448|1140185,"Abelichnus Calvo, 1991",name string,The Interim Register of Marine and Nonmarine Genera,,,{ts '2019-04-02 11:56:59'},
Abelichnus,927515818,11820791,11|148|1448|1140185,Abelichnus,canonical name,The Interim Register of Marine and Nonmarine Genera,,,{ts '2019-04-02 11:56:59'},
Abelichnus,927515819,11820791,1|44|358|4821470,Animalia,kingdom,GBIF Backbone Taxonomy,0.75,1,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515796,11820791,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4129647,Eumetazoa,no rank,Open Tree of Life Reference Taxonomy,0.75,5,{ts '2019-04-02 11:56:58'},Exact match
Abelichnus,927515797,11820791,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4129647,Bilateria,no rank,Open Tree of Life Reference Taxonomy,0.75,6,{ts '2019-04-02 11:56:58'},Exact match
Abelichnus,927515798,11820791,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4129647,Deuterostomia,no rank,Open Tree of Life Reference Taxonomy,0.75,7,{ts '2019-04-02 11:56:58'},Exact match
Abelichnus,927515799,11820791,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4129647,Chordata,phylum,Open Tree of Life Reference Taxonomy,0.75,8,{ts '2019-04-02 11:56:59'},Exact match
Abelichnus,927515800,11820791,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4129647,Craniata,subphylum,Open Tree of Life Reference Taxonomy,0.75,9,{ts '2019-04-02 11:56:59'},Exact match
Abelichnus,927515813,11820791,11|148|1448|1140185,Animalia,kingdom,The Interim Register of Marine and Nonmarine Genera,0.75,1,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515801,11820791,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4129647,Vertebrata,subphylum,Open Tree of Life Reference Taxonomy,0.75,10,{ts '2019-04-02 11:56:59'},Exact match
Abelichnus,927515863,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Tetanurae,unranked clade,The Paleobiology Database,0.75,39,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515864,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Avetheropoda,unranked clade,The Paleobiology Database,0.75,40,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515865,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Carnosauria,unranked clade,The Paleobiology Database,0.75,41,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515866,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Abelichnus,genus,The Paleobiology Database,0.75,42,{ts '2019-04-02 11:56:59'},Exact match by canonical form of a name
Abelichnus,927515867,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Abelichnus Calvo 1991,name string,The Paleobiology Database,,,{ts '2019-04-02 11:56:59'},
Abelichnus,927515868,11820791,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|56397|92043|53374|55483|53943|65419,Abelichnus,canonical name,The Paleobiology Database,,,{ts '2019-04-02 11:56:59'},
